trip_id,start_time,end_time,headway_secs,exact_times
76ec3ce3-5ee9-4c40-9c28-c1b28508f819,14:59:00,15:22:00,1380,0
700d7ce4-2c59-4c1d-ab88-bd81e2037d4e,14:11:00,14:37:00,1560,0
3ce054dc-5851-4050-914e-65dedc9e6ab0,19:06:00,19:29:00,1380,0
aa687c17-3ff7-4a37-b919-b62684f2e831,15:22:00,15:44:00,1320,0
457b0757-00ee-40a7-b0a7-2bc9106914f0,18:21:00,18:44:00,1380,0
aa0f3257-09c2-4468-a900-c120ca786224,10:56:00,11:38:00,1260,0
f998e659-9a27-4ae4-a8da-f4aa7844e497,16:51:00,17:14:00,1380,0
1a50e0e8-7e53-421b-884f-d63532608bd9,13:46:00,14:11:00,1500,0
78500b5a-c183-4588-b7b9-5966491184fd,04:00:00,04:48:00,480,0
3e963985-80e3-489f-923e-956d5302062b,04:48:00,05:00:00,360,0
78c30c7d-5e58-4ffc-93c9-30c221bd4898,05:00:00,05:20:00,240,0
52fac4c3-8e1e-45fe-9217-b33e672683c1,05:20:00,06:10:00,300,0
0abf43fa-6465-4854-bd59-3a2cd0bfadac,16:07:00,16:51:00,1320,0
9bd427fb-ede0-44e6-ad97-3c7c2f7729eb,12:03:00,12:55:00,1560,0
0ddd15ab-2f3c-4b33-a346-945ad48222af,17:59:00,18:21:00,1320,0
349ad99a-14a6-47f7-adda-b8b055830c8c,06:10:00,06:28:00,360,0
d9f1e273-3834-4c52-a732-4b6594a84ce0,22:20:00,23:00:00,1200,0
c56b2b44-bceb-47c8-b290-77fd64b3a2e3,07:43:00,07:57:00,840,0
4d9dada3-01ff-45ba-8c46-cb08735154c7,12:00:00,16:40:00,4200,0
0aa33964-23b8-47dd-baff-5e26bcd0e367,07:50:00,08:15:00,300,0
88d0b3cc-2c2a-420c-885c-302a6911c5f7,21:24:00,21:36:00,720,0
c0a4e8ec-ed1c-426d-9703-62dd1201329f,19:49:00,20:02:00,780,0
aa616082-1b38-4aad-be2b-09a3eea5455f,17:20:00,17:50:00,1800,0
9e09d4dc-5c8f-470e-9352-a00c5c63a14a,10:15:00,10:25:00,600,0
ece37151-bc11-4724-afe2-e76c8b199172,07:46:00,07:50:00,240,0
99eb9f31-5a7b-4fc7-ad43-d002d437ec7d,06:42:00,07:12:00,360,0
bfcc398c-e9a6-4f2a-9a29-2c5c7ddb033c,21:36:00,22:00:00,1440,0
a419ca6b-d378-45b6-84e6-fb5da6a24996,07:42:00,08:14:00,480,0
2acd04da-3d14-4967-8a19-a5b30df3c7b3,07:24:00,07:36:00,720,0
6dab83c4-8d9a-4114-ae65-f0790bb4b3eb,11:35:00,11:46:00,660,0
793d3a3b-4b45-4291-93bd-dc51b2ffc0e5,20:10:00,21:30:00,4800,0
a218975d-3b14-4673-acc3-4ec79b0f290a,08:30:00,09:20:00,300,0
21558450-407b-4e99-87e8-84daaefec747,07:12:00,07:36:00,480,0
7c6d3d49-f1f5-4821-9a1d-b2595adb1322,09:20:00,09:27:00,420,0
d263b216-6772-46fa-bf35-fcac095e544c,06:28:00,06:32:00,240,0
3a395942-f348-44cc-b833-353e041fabda,12:26:00,12:46:00,600,0
d23de75b-00ef-4bd3-8ea9-c24aa8d34aa2,07:36:00,07:46:00,300,0
a71706ae-cb13-4f16-bc64-6a29ee5276cf,18:10:00,18:58:00,360,0
4bdbd479-b4a2-4dbb-a4fe-b289517604fc,18:58:00,19:10:00,720,0
74b8b801-7c43-4fad-92eb-7ec3a34f2c4d,13:20:00,13:40:00,600,0
94c2bec8-64d0-4427-a16a-25eddd003ddf,12:02:00,12:26:00,480,0
4ff79c86-617d-46f2-b900-37c8bfeca65f,12:54:00,13:00:00,360,0
a9434a17-37bc-45f8-a37e-295fb6cf7379,13:00:00,13:20:00,300,0
d0418d75-8173-43e9-825f-b7499eaab700,09:35:00,10:15:00,300,0
cd238468-8831-403e-8edb-a404fff05bda,09:27:00,09:35:00,480,0
cc459f10-fc02-4e18-a189-2e54af597d82,12:46:00,12:54:00,480,0
00f21848-83df-41ce-9ffc-c7ad652ad337,11:55:00,12:02:00,420,0
a0c5cf04-fcc7-49a8-bd9b-342458931942,18:00:00,18:10:00,600,0
f723123a-84f1-405a-b8b2-96df71e789f3,17:12:00,18:00:00,360,0
1a181be4-c145-46a6-9076-a88144c44993,14:40:00,14:50:00,600,0
eb63d6e8-197f-4116-b320-272ca262201a,10:25:00,11:55:00,300,0
f0687b78-3dd0-4fee-a9a6-2a9f4021a4f2,17:00:00,17:12:00,720,0
55c2acbf-c3dd-491e-8ffc-9920c777d702,14:50:00,14:56:00,360,0
e087400f-f517-420d-8ddc-270e6d426e4a,13:40:00,14:40:00,360,0
9290c7c1-a634-40c0-bbca-9d0a03b2df81,14:56:00,15:06:00,600,0
05e54524-b5bd-4b84-9ea8-2693c72373ba,08:15:00,08:22:00,420,0
a1cc1b21-9b42-46de-ac2b-ff5e97d5d47b,22:00:00,22:20:00,600,0
f42bbbec-8d33-4663-ac1b-a22641421fc4,19:28:00,19:36:00,480,0
e5fe4999-add7-4e81-9cb9-6cea4c79ad5b,21:06:00,21:24:00,360,0
2fc72e31-71a9-4a29-96c3-5442362414cf,15:56:00,16:00:00,240,0
f9fb151e-ab74-4d2a-a5b4-88d64837d668,15:06:00,15:30:00,1440,0
0f0bc6f2-fc98-422d-b365-72d14181e456,19:36:00,20:54:00,360,0
0ffff5cd-2b68-43af-ae7e-eb3a79a8053e,15:30:00,15:56:00,1560,0
bf9c6d8e-061a-49e6-ad08-5db2ca604dee,20:54:00,21:06:00,720,0
8485a79e-5bb8-44df-888c-f629879c4928,19:10:00,19:28:00,360,0
8f30cfa0-ee0a-48f7-8bba-acbe73aad169,16:00:00,17:00:00,360,0
ad165bfb-527b-42f5-bc8b-c803383107d2,04:40:00,05:36:00,480,0
0ee9f975-5941-4b48-96f9-8db91789ee18,05:36:00,07:24:00,360,0
90172707-77e6-432c-a552-2feb4eb0bbbe,19:50:00,20:10:00,600,0
0a154d46-8793-437c-a017-804a26dcae52,21:00:00,21:08:00,480,0
76fe9b23-cff3-44ed-861b-00ee0a6adf74,07:36:00,07:42:00,180,0
254d39c4-976b-425a-b372-93dc794c2edf,20:50:00,21:00:00,600,0
7c1a947d-a105-47a3-9e29-edaaf0db4352,17:00:00,17:20:00,600,0
092300a9-74a6-412c-9b69-ac89b6bcd828,17:40:00,18:05:00,300,0
329ee142-f069-4fb4-872c-78d049c84ee0,14:24:00,14:40:00,480,0
517c7b37-9a4c-4b49-ba2d-34b23f868705,15:30:00,16:00:00,300,0
3c1b4966-0a4f-48a3-a012-357ecfad957b,18:12:00,19:00:00,360,0
487e495c-a4c6-4b64-bc47-5dfe93e0fc85,14:00:00,14:24:00,360,0
c977308c-71bf-4786-ad51-7834b48bd801,21:08:00,21:26:00,360,0
a6e896cf-088b-476f-8cde-a644aab3224c,08:14:00,08:26:00,360,0
eaefd073-a974-4292-a41b-2a34f6cd719d,19:00:00,19:10:00,600,0
86a7ae48-be67-4ecf-891f-a569a79609f7,15:00:00,15:30:00,360,0
005decee-7dce-4b0b-b9d7-0aafaaf5376f,08:50:00,09:00:00,300,0
ea558a2b-7246-4abd-8cef-a6a02c46eb79,13:52:00,14:00:00,480,0
1f2ea6f0-93ed-4458-b044-71d8047459cf,20:20:00,20:50:00,360,0
9099270c-2a8b-4435-aed7-c677518cbc3f,13:40:00,13:52:00,360,0
507fddf4-b2ec-4560-9ad8-30bd85d4f743,13:00:00,13:40:00,300,0
eb2a7019-68b0-4569-89b6-6bd381028759,17:28:00,17:40:00,360,0
019c9e4c-4a5f-4a3a-845d-a35adfa526ca,08:26:00,08:50:00,480,0
a05525d7-a674-4661-a368-964f44fb6262,20:10:00,20:20:00,300,0
20151dc2-bb62-421e-bf55-8c8393fe90ac,21:30:00,22:12:00,360,0
1db86654-f0d3-45d2-ac13-37d114aaca77,22:12:00,22:20:00,480,0
5a372af4-58a8-4384-9075-da49278fcf2f,18:05:00,18:12:00,420,0
e89f0721-80a9-481a-97a9-eff4b164b89f,14:40:00,15:00:00,300,0
226c4840-7487-4326-89bd-bc2729714cd5,22:20:00,23:00:00,600,0
ade39b62-375b-49a2-862b-dd134be488e0,17:20:00,17:28:00,480,0
ee65d248-5e0e-47d7-a6e1-6aae2f2e3919,23:00:00,24:00:00,1200,0
bc14cac1-ba7e-4623-9afe-82f987051334,19:10:00,19:34:00,360,0
cfcf7e48-fc17-40d8-ad9a-2c8010e006d3,09:00:00,13:00:00,360,0
1d26d97d-3517-4ce4-bb18-67f7ca292439,16:00:00,17:00:00,720,0
31f7e446-8293-4117-90a5-021a2e99aaf9,19:34:00,19:50:00,480,0
20279e8d-c520-4f15-b221-269bf2d2ed37,21:26:00,21:30:00,240,0
c33a6a08-671d-4647-9dee-ee3b26e06f03,06:24:00,06:39:00,900,0
2f66c2e4-9697-4511-9946-3d27829f605f,06:39:00,06:55:00,480,0
f8ec434e-c562-4f91-90e3-b279cd979e74,10:07:00,10:19:00,720,0
690f71e8-b673-4819-aa22-cb5dda829974,21:30:00,23:30:00,3600,0
d071abda-71e4-4927-b705-149eb0db16c6,05:44:00,06:00:00,480,0
296944c4-f8ae-48b6-9306-b55384adf88c,06:55:00,07:10:00,900,0
a342fbce-a304-4952-947a-bd5e99516ec3,13:22:00,13:35:00,780,0
e265c784-6e3c-4cb3-872a-e6d46673d921,04:30:00,04:43:00,780,0
5d207500-8d17-420e-b809-45bcf5f3d4e3,10:30:00,11:00:00,300,0
5ed3ed11-98ef-45fc-b0a9-667b942be437,19:05:00,21:05:00,720,0
a928ba41-0fcb-4f54-ac96-8ec551f4337b,12:00:00,22:40:00,2400,0
66029251-5515-41ea-82da-be6a163135d8,11:40:00,23:00:00,2400,0
e97dd10c-e811-4132-8d49-a39bfbc75a3c,20:40:00,22:00:00,2400,0
24190f83-af0d-4de2-8964-ba12a8d1ab40,18:03:00,19:15:00,1440,0
32de326d-de6e-4515-a8c7-930a8abf9c33,06:00:00,07:20:00,2400,0
d21af2a9-d6d0-4221-895e-ce7517453886,06:15:00,07:30:00,1500,0
63e6f13b-6ee6-4a09-afe0-15c87ffe101f,05:00:00,06:20:00,480,0
b3f9e03e-2340-40c7-bd58-da16727a1eeb,06:00:00,06:16:00,960,0
bb2ee395-e8d4-45d9-9daa-4d5a18e7a9ce,07:19:00,07:43:00,720,0
860aa80a-ce01-42af-a9f7-e238978bef85,09:09:00,09:25:00,960,0
2365644e-975e-4362-a282-00f0b7af4d4a,05:47:00,06:14:00,540,0
d599ab3f-f4f0-4146-a13e-eb34b7b83b73,21:03:00,21:20:00,1020,0
ccdd1348-9bda-4150-9d71-880fce5ddb0f,10:19:00,10:41:00,660,0
ad87a88c-f350-48e4-a42a-a3a55459ac8f,11:02:00,11:13:00,660,0
fbc82a71-8939-49e8-bb3e-e5c39ad9672a,06:07:00,06:21:00,840,0
b9b199bf-26fd-4171-8d8c-008f975f21c4,05:50:00,06:07:00,1020,0
eb06a140-af51-4cb0-8bad-a7cfad3fda0e,09:06:00,09:11:00,300,0
13286143-d93d-44e4-828e-65fe735fd785,09:43:00,09:50:00,420,0
e847ebcf-9211-432d-8096-e594d8402dbf,06:47:00,07:08:00,1260,0
f32c5737-777b-464a-8dc2-0f4e8c50ca6c,06:36:00,06:47:00,660,0
0d1621b3-6c0d-4191-87c7-06acfd674add,07:08:00,07:15:00,420,0
168e8b6f-661d-4c71-a05b-aebe792381fd,07:25:00,08:05:00,1200,0
411f250c-865b-4158-9ada-427aa4899174,05:05:00,06:05:00,600,0
5ecb5c1c-b5c7-419d-aefe-f589719d190a,04:54:00,05:05:00,660,0
1e450645-3b35-4486-b2fb-dcb216193228,06:24:00,06:38:00,840,0
ab3a9e08-d96a-4aad-a019-49b62d284a9f,07:58:00,08:10:00,720,0
fe3ad984-969f-4ac1-a4a8-f0f67240b39f,09:10:00,09:30:00,1200,0
3c2f1e3b-eb08-47e1-a2af-f95e19b0542e,06:21:00,06:36:00,900,0
650810c1-926a-42b0-96df-994117129d28,21:00:00,23:00:00,3600,0
caf31892-cfcd-4309-909e-702334e71034,09:50:00,10:05:00,900,0
49cb66c4-9111-4066-868d-920697649372,20:20:00,21:00:00,2400,0
6ca506a0-eb12-4280-95ba-3b0ecd676db7,20:00:00,20:20:00,1200,0
506873db-1f2c-4c28-bbb4-2e1a8688e2c1,12:30:00,13:00:00,1800,0
0bd9a9e1-0e98-407b-94cb-c8aec5aad867,15:00:00,20:00:00,1800,0
6c0b4d53-c321-46b9-81c2-2e6e2a1b4443,11:40:00,12:30:00,1500,0
ca7de823-cc54-43cd-a035-45632da98520,10:05:00,10:15:00,600,0
6393b69b-c10f-46c6-b7fe-b1c52221a367,07:15:00,07:25:00,600,0
ffc33c40-8ddb-4d20-81fc-eac710707b63,10:45:00,11:20:00,2100,0
5b3c1b12-8b80-42e4-9ddb-5c62faa61f4f,08:55:00,09:10:00,900,0
a318851e-5eaa-4fdc-832a-f5cca36fa92f,10:15:00,10:45:00,900,0
3c7e72a8-4a3b-4027-b7f2-bc2e01fc89b0,11:20:00,11:40:00,1200,0
ccfa6510-b00e-4bfb-8d9f-27980373de52,13:00:00,15:00:00,1200,0
6f24d36e-41d0-40c0-a03e-474576c50112,09:30:00,09:50:00,600,0
a7b547a7-6494-4615-84fe-02af5dcd4a36,08:05:00,08:55:00,1500,0
fe573caa-e4fa-4b41-adc8-5bd781cb0cfe,06:38:00,07:00:00,1320,0
7ac1d352-cf7d-42b0-8e8e-6d246b7cca00,07:00:00,07:10:00,600,0
d8a354fd-efd9-4f16-924d-cb1912b7e74a,11:00:00,19:00:00,1800,0
ff1d4c99-4cea-49ad-bbbf-2a5f1e54b670,08:30:00,10:00:00,900,0
0677d760-7366-4d56-96a2-e28a99fa4b65,06:05:00,06:24:00,1140,0
84b08a79-5a53-44ce-9030-cc3abdc34406,08:10:00,08:30:00,1200,0
ffe18345-a4cf-4b37-8e25-02521f99a23d,19:00:00,22:00:00,3600,0
4a3c2677-64f6-471c-83b1-2a21114a6cb6,07:10:00,07:58:00,960,0
aaded548-ac34-41dd-9bc2-9247aff33cb5,10:00:00,11:00:00,1200,0
e3f902cc-bd1c-4701-91fa-9d2234152ad8,19:35:00,19:49:00,840,0
169f8b1d-20e4-4967-b2a0-6018dff5230b,04:00:00,04:10:00,600,0
3b7037ec-91f2-483d-aec7-ea2816fa48f2,06:18:00,06:42:00,480,0
2f8cece5-7bfb-4c8e-81aa-417ef14ade84,13:35:00,13:50:00,900,0
6a568f32-1e92-4412-a074-9118649a7636,05:30:00,06:00:00,600,0
d39d748a-cbd6-4d12-8d50-8a353355fc6e,14:00:00,17:30:00,600,0
3f0161e3-ddec-4c5a-ac9c-637471774316,11:23:00,11:35:00,720,0
7f5a2f66-4c80-4e4f-b000-f15c7cb2a4ee,04:10:00,04:30:00,1200,0
56b5dfd5-447b-4a4d-854d-7a9b6f8580a5,06:32:00,07:36:00,480,0
31f8addf-d1df-46ec-971d-f7cd7070ea17,11:00:00,11:16:00,480,0
bcb9a768-ef9b-439a-9a77-659103af541d,12:00:00,13:05:00,780,0
ccb84c4c-a8e3-47b3-b093-2af8388bfdc0,06:10:00,06:26:00,480,0
b1cac805-ad2e-457b-9eff-70e1f66d1c63,05:48:00,06:18:00,600,0
cd9c773c-1e43-49de-9ed2-32325ccfe112,04:40:00,05:40:00,600,0
2f796d78-876e-4f61-a5e8-41771579cc0b,05:40:00,05:48:00,480,0
b8a51e5a-cda0-4daa-8359-2ad77c703c6c,13:25:00,13:35:00,600,0
f3efd97c-ef11-40a5-9b2d-061f2d76884b,17:10:00,17:55:00,900,0
db555484-05fc-4b06-b0d6-4ca649293324,15:30:00,16:00:00,900,0
3182c2b2-9d06-4a35-b24a-5cae6f46e022,23:10:00,23:30:00,600,0
f106f76c-1e85-46af-a7ca-2b3d9b64e6bd,21:05:00,24:05:00,900,0
0a9c115d-dd29-476b-a403-831440a1af33,23:00:00,23:40:00,2400,0
e082fa59-1458-4b7b-b06e-20acfbb42c7c,04:47:00,04:50:00,180,0
08b03ef3-478f-491c-8525-c12a74b22932,21:23:00,21:40:00,1020,0
c43c27a7-2d3d-4658-bcc0-1d045d7fadd5,06:00:00,06:15:00,900,0
7aa7b51d-13a8-4995-acf4-0182d44d0bab,12:00:00,14:00:00,900,0
3745b784-57ee-49f0-9c1f-e6a54dcfc3fe,04:30:00,04:40:00,600,0
4ad51e27-ea3f-4683-8220-acaf12f758d9,07:36:00,08:00:00,720,0
98372f15-495c-4126-889e-325b5e3aada6,14:19:00,14:35:00,960,0
ee0e0541-dc3a-4acf-8d36-f71ec72910f0,04:40:00,06:00:00,480,0
12f400a9-f95a-4b19-b984-759ee964b0ad,06:26:00,06:32:00,360,0
159034a1-cb4c-4104-b874-651e442b5639,06:00:00,06:10:00,600,0
96b24f52-f33f-47d3-a696-b697e2373acf,08:00:00,08:40:00,480,0
06e8bc6d-92fb-4d41-b738-b170ac838779,08:40:00,11:00:00,600,0
1a0898a1-615d-44fb-a8da-236e860f2285,14:40:00,15:28:00,720,0
3182f026-5adc-4b9f-a6c9-081c2b635642,11:40:00,12:00:00,600,0
6a449a6e-046f-40af-9731-ee044c6904df,13:05:00,13:25:00,600,0
b5508668-adc6-426b-90a8-0b1f6109cdc7,13:25:00,13:40:00,900,0
68c72b7b-0694-490d-90bb-5f4b3b4f8c1e,11:16:00,11:40:00,720,0
4c8527d2-81d4-459a-a9da-b04d10a54079,17:40:00,18:20:00,480,0
aaea8669-d2ba-497c-a898-3dca5a7ee5c4,16:50:00,17:40:00,600,0
eb16b402-94a0-4dff-974e-45e5aea39b8e,21:00:00,23:30:00,1800,0
fe27b1ec-7d76-42b1-bbca-2e6edd04417b,15:28:00,16:08:00,600,0
72c283d0-4ecf-4921-ad37-94a6c40f81ef,16:08:00,16:20:00,720,0
5e6048a9-6bee-47fa-8a89-500130e46683,09:17:00,09:24:00,420,0
453abc6b-8843-424e-a475-6de42e3b4701,10:33:00,10:40:00,420,0
7dffa385-f773-4e06-aa95-6e7827761db4,20:00:00,21:00:00,1200,0
e075d38e-8cc6-4b49-b37d-df4c6cc24b86,16:20:00,16:50:00,900,0
dd2a2821-e6e5-4b4e-a7b1-f4c78fd29da1,13:40:00,14:40:00,600,0
e91072d5-3cb7-435f-8139-c4b4033f2233,19:30:00,20:00:00,900,0
41ea48b4-23b6-439c-8f76-0ca46a44063e,18:20:00,19:30:00,600,0
807a1882-aaa3-42b2-91cd-b80bb67ddb33,08:24:00,09:36:00,720,0
72aa18e2-6929-4472-9bd1-3e5eab57dafb,09:36:00,10:40:00,480,0
8ee41e03-0c34-4205-93b1-a1e43acc7040,07:02:00,07:10:00,480,0
4c18ded1-a06c-42fd-bb80-bd23c89120da,10:40:00,12:40:00,600,0
761bc9e6-e396-4ca0-933d-4de6a4e7cbb5,07:20:00,08:24:00,480,0
08ef1b35-ca2a-49df-966e-cb0c1c14375c,07:10:00,07:20:00,600,0
20f9540b-5732-49ae-9632-f8a4e8dc0d31,06:42:00,07:02:00,600,0
4b41ff9e-6ea9-4d60-9d10-a7d896e5efbf,12:40:00,13:25:00,900,0
0fb9b1d7-77c7-4647-9034-bd1c992b4839,19:05:00,19:20:00,900,0
d0d86b51-0576-451c-b7d1-fda6f34f521e,21:40:00,24:10:00,1800,0
22c29921-1a44-4fed-9022-7822a9268905,17:55:00,19:05:00,600,0
b4fea8d0-63ff-4bb9-a9e6-2e6dcef4a0e0,19:20:00,21:20:00,600,0
6a6b7d87-518b-457a-afb6-e22b5579e0e0,13:50:00,15:30:00,600,0
4e7594dc-8fda-4993-94ac-93b9a3f23282,21:20:00,21:40:00,1200,0
a00ec869-ed6b-443a-a8a5-90591ba940b3,16:00:00,17:10:00,600,0
11755bdc-9627-4113-80db-a545c1d7ea7c,07:15:00,07:30:00,900,0
b2f8e785-a2c1-4f96-a923-4cf32d9e7488,04:30:00,05:30:00,900,0
c48af109-7e7f-4998-be29-88bbfe69d1e3,14:45:00,18:15:00,600,0
c33ba775-cddb-4418-b25f-abac4a3c1290,07:30:00,12:40:00,600,0
4bc77c99-dea8-4505-a81f-d05b325882f8,12:40:00,13:00:00,1200,0
493647a5-51e9-4e07-9ba4-309368337081,06:15:00,07:15:00,600,0
8e3c8fc6-6e00-4ebe-a5d5-d399830058cb,18:15:00,18:45:00,900,0
bef478d5-960a-4079-aaef-1843089c2fba,13:00:00,14:45:00,900,0
a910ff34-896e-42af-a0cd-28ffe1116330,18:45:00,24:45:00,1200,0
828ff059-f712-4ce3-8ade-ef8cdfb7ff43,05:00:00,12:00:00,600,0
fc616580-adf2-4a90-9aab-acd1bee54a49,04:00:00,05:00:00,900,0
242985a5-46d0-465a-820c-d377c236305d,17:30:00,18:00:00,900,0
955827eb-1e0f-4dc6-8dc0-3fc4d2a7927c,20:25:00,20:50:00,1500,0
74af854e-e656-4c83-8fac-cbcd0038c5a7,06:20:00,07:00:00,600,0
79eb1508-1f3d-4a99-a0b7-fc461ac9a43e,09:55:00,10:08:00,780,0
b2ace5ab-8f9a-4a21-a292-f99d47478c30,16:05:00,20:25:00,1200,0
5e0e40fa-e69d-449f-a59a-74e3133f89f8,04:55:00,05:10:00,900,0
2326724d-79dc-49b7-926c-54b12bc2879c,07:55:00,08:40:00,900,0
284f42ee-4dd3-4f56-84c4-0083c7222c1e,04:40:00,04:50:00,600,0
1be177aa-0e76-470a-95a9-14721a706dc1,04:50:00,05:06:00,960,0
ea4aa72c-13e7-4286-a114-8e9df5b8a418,05:06:00,05:30:00,360,0
4cdb97a8-c77f-414c-b5bb-7f78bce022ed,06:20:00,07:00:00,480,0
b3cb4f45-706f-4a3a-9c53-bc87e6ac76db,06:40:00,08:00:00,600,0
5d87a62b-aaec-4fb2-9259-c7415ed10a57,08:00:00,08:08:00,480,0
a370f15f-9f60-4472-ac08-f033a5c67fe6,06:00:00,06:40:00,480,0
1b899c7c-0b65-4185-85f6-3551b0e057e2,04:00:00,04:40:00,480,0
204e99de-5201-4f10-b72a-1696dfd5348e,09:20:00,09:30:00,600,0
51fe20a7-4c03-4dc9-af49-50243ac0eba0,09:30:00,15:00:00,900,0
a7b6ce70-0226-4e38-88a2-3ab2a0a8acba,03:30:00,04:00:00,600,0
82893e82-ea23-4e6f-bc27-160c2e332daa,08:08:00,08:24:00,960,0
ae2d4f8d-8ea3-4fe3-8709-cdd3780271c9,15:00:00,16:00:00,600,0
0ef8d121-4b80-45ae-aba6-f3273ba10704,22:20:00,23:20:00,1200,0
e73ac9d6-215d-42fa-ab91-217e2ab3e02e,16:00:00,18:00:00,720,0
c812d669-7fcf-40c9-9dfa-50eed6a1c8ba,05:30:00,06:00:00,300,0
c135eb05-268a-446b-8942-2df0c983c42c,08:24:00,09:20:00,480,0
aff0cb7b-13e1-4922-af27-50753e740117,18:00:00,19:00:00,900,0
c89a77ef-5f69-43ff-9b9e-38cf35459770,21:00:00,22:20:00,2400,0
1b2b60a8-841e-4eec-97a6-c0e893e710aa,19:00:00,21:00:00,1200,0
e9b50952-3de5-4c46-8033-0121fec236b0,07:15:00,07:25:00,600,0
08d758ac-59d5-4302-a2ba-1ccdba29ec98,22:15:00,22:55:00,2400,0
888e546e-ee92-48fb-9287-d20f79976584,17:00:00,19:00:00,720,0
31d1b8da-d99a-43f5-b20c-d5043e583aec,23:30:00,23:50:00,1200,0
767ab898-58a3-4f30-bbb2-a7caa6d4241e,07:25:00,07:50:00,300,0
27aebf1e-44e8-4863-8c6c-4e96c63f621d,09:10:00,09:40:00,600,0
ae32e107-eb84-45ba-bf11-e99923a37100,09:40:00,10:12:00,480,0
256dc86d-9300-4993-9e62-4055b5af2263,20:15:00,22:15:00,1200,0
857f734e-e858-4b5d-9fc9-3f654a26f766,16:30:00,17:00:00,600,0
ac9a6508-c1ac-4deb-bbc6-5042b4e16440,11:00:00,16:30:00,900,0
669ebc0f-f357-4b92-ba74-e2a9deab17f0,04:30:00,06:20:00,600,0
fae16131-01b4-4cf1-80b6-486be690d59f,10:12:00,10:36:00,360,0
9e0b86cc-8370-4726-b472-64e51af06044,07:50:00,08:10:00,600,0
9c7c482a-75d1-405d-a18a-966a7c5d3299,23:50:00,24:30:00,1200,0
2a02d901-d240-408f-8638-8b6ce3b90e4c,22:55:00,23:30:00,2100,0
11d3b014-179b-4fed-8c0d-0d9c8ff44c22,06:00:00,06:56:00,480,0
5e8d05e3-b97c-48e7-8505-49eb4d2155ce,05:15:00,06:00:00,900,0
ad042870-7439-48cf-9caa-646e8ef6b590,04:15:00,05:15:00,3600,0
65be9208-7da4-4c67-bc37-045e1032d835,06:56:00,07:05:00,540,0
78b00df4-0a93-4e1c-b926-64018c2ddd7b,19:05:00,19:19:00,840,0
8c91c347-ab57-432b-b674-48a3660d19da,08:10:00,09:10:00,900,0
3032e34e-2b93-49b4-99e0-65adbf2a0ec4,10:36:00,11:00:00,480,0
bcb43f3a-96f5-4033-b4db-2bb8f4ac5edc,07:00:00,07:15:00,300,0
9a401b45-1428-4b25-bbb7-6446e7df2430,19:00:00,20:15:00,900,0
15485932-c699-4c25-a939-12d48f4ff6b1,07:05:00,07:20:00,900,0
24fb7c1b-0281-416c-b914-ea124885e168,12:55:00,13:10:00,900,0
15709755-a3de-45f5-b01d-b73846f64dbf,08:02:00,08:15:00,780,0
ca274cb1-ac48-40e5-bd0b-66cc7d82ab8b,13:10:00,14:10:00,1800,0
f3ea7fe3-6640-4375-81ff-ebb003b1a0b3,07:20:00,07:30:00,600,0
76b2bbf2-85bd-4a47-8cb0-05f5a45d9446,15:40:00,16:00:00,1200,0
836a1116-be83-4404-82d5-f4d6a74495f9,11:15:00,12:05:00,3000,0
0c369c66-53ce-40ad-ae7d-c87235708a40,15:00:00,15:40:00,600,0
50b336d1-6251-40d7-b395-98769b4f2b8d,10:25:00,10:45:00,1200,0
1138fa4a-869d-420c-a818-efe1fde267fb,16:00:00,16:10:00,600,0
9191dbb7-a17b-47da-899c-fe84136c062f,21:00:00,22:15:00,900,0
1ef828ca-ed8a-4a48-a300-b558c0cb8d92,14:10:00,14:20:00,600,0
c808d07a-a309-467b-a128-c22196b8033a,16:52:00,17:05:00,780,0
512c218a-6f1c-4745-ba39-6642008c5718,17:05:00,17:20:00,900,0
6d80a499-ba85-4512-ad2e-ad7f6ce0520b,07:30:00,08:02:00,480,0
4b36a1b2-3697-486c-bf4c-7c3cecb4bfd3,08:15:00,08:25:00,300,0
68f40518-31bf-46be-ac64-a4e279712869,16:40:00,16:52:00,720,0
b7348d4f-1028-452b-a19e-f9c2cd98ff82,12:05:00,12:55:00,600,0
915ab440-54b2-4edd-b143-81f3fc2d953c,18:00:00,20:00:00,900,0
459f4539-912a-4fdd-855d-400f2a8206ad,09:40:00,10:05:00,1500,0
ef08f86d-13c8-4cc4-8e5b-e169a35fd275,08:40:00,09:40:00,600,0
918862d9-c42f-4b3d-85a4-8a2e558e8108,16:10:00,16:40:00,900,0
5724f1ae-d2b9-4854-96b1-e32523c5db1a,10:45:00,11:15:00,600,0
48bdc36f-268c-4bcd-bb13-702f344137c5,17:50:00,18:00:00,600,0
3cd9db36-a651-41e3-889f-6a6efc37a84d,14:20:00,15:00:00,1200,0
ba2f98b2-796e-4fb2-af03-62f8dc6e76a9,08:25:00,08:40:00,900,0
8d46a760-a088-4676-98bb-0a5a3f483cf3,20:00:00,21:00:00,1200,0
9c4044cc-c8d4-4960-97ca-b9918e08d3c5,17:20:00,17:50:00,1800,0
42948a9c-faaa-443a-8431-367ce50fab9b,10:05:00,10:25:00,600,0
a0016fcc-e864-42b2-8319-d33f5f8543be,17:09:00,17:45:00,1080,0
6f378fed-431d-4fec-99fa-64c9eef84c71,09:59:00,10:07:00,480,0
