trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id
eaa08f9e-76a4-4736-acc4-d3cacaed4ec3,O0362AAR0A,U_REG,Honório Gurgel,SR362,1,ohhz
11ac7bf5-c870-4126-91d2-7dcbc3669a8b,O0463AAA0A,U_REG,São Cristóvão,463,1,1mgq
8325904c-2274-452c-b1de-791df1519c10,O0463AAA0A,U_REG,Copacabana,463,0,11cs
78afe3b5-ca91-4f02-927f-69a17addfc01,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
7669441e-7c90-4efe-aa38-693e515ec71e,O0895AAA0A,U_REG,Campo Grande,895,0,O0895AAA0AIDU01
f6b8a67a-1c0b-421a-832e-12be9ab54941,O0845AAA0A,D_REG,Cantagalo,845,1,O0845AAA0AVDU01
f9ecfc98-306f-434b-9198-07fbc5d536c0,O0845AAA0A,S_REG,Cantagalo,845,1,O0845AAA0AVDU01
6863365f-86d1-4e4e-8f0a-23e3c42d18ef,O0845AAA0A,D_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
bc6cd1a3-dcb6-4e6f-b88a-1170f7cfbfbf,O0463AAA0A,U_REG,Copacabana [reversível],463,0,49ar
b1e8da61-9388-47b6-b064-509e64cd0904,O0161AAA0A,D_REG,Circular,161,0,hz72
ab360daf-8a90-4f67-817b-297416d7c457,O0845AAA0A,D_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
f789937d-3c22-4097-b3f9-c1b4906b41b1,O0463AAA0A,U_REG,Copacabana [reversível],463,0,49ar
fa14793b-a5e5-48c4-a4e5-483ea98a0aed,O0794AAA0A,U_REG,Bangu,794,1,97k8
31071d8d-4e79-46c6-90da-7fce880f2eb2,O0794AAA0A,U_REG,Cascadura,794,0,p9es
64c692fc-97b5-4f50-b7c5-947a3888c03a,O0790AAV0A,U_REG,Cascadura,SV790,0,rh14
a4dc1566-fc61-4107-872e-708a9eee487a,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
20dc1956-e906-4d58-b142-0d1039518600,O0790AAA0A,U_REG,Campo Grande,790,1,bw4s
e4589501-4ed2-4dd7-8c7b-3a3973c6d92c,O0393AAR0A,U_REG,Bangu,SR393,1,O0393AAR0AVDU01
7053c13a-fd41-4ce9-96e7-dfd01e35d333,O0685AAA0A,S_REG,Méier,685,0,u6d2
8ac4b709-5f1d-41f4-ae03-e862ecc2f364,O0685AAA0A,D_REG,Méier,685,0,u6d2
9a287058-cabb-4120-ad2e-ec94402f854f,O0759AAP0A,S_REG,Terminal Deodoro,SP759,0,O0759AAP0AIDU01
45bb1dd0-4a31-4019-a551-13738a6e0aef,O0795AAP0A,D_REG,Pavuna,SP795,1,6n94
a4ff5c19-36c5-4a91-9871-3c30787e327e,O0795AAP0A,D_REG,Terminal Deodoro,SP795,0,z4mz
8671fb58-aea2-4917-8c9d-489f0539bbcc,O0624AAA0A,S_REG,Praça da Bandeira,624,0,trcm
91146858-98a6-4147-90c6-5574ce139360,O0624AAA0A,S_REG,Mariópolis,624,1,1kei
b7d0b52a-171c-47a6-865d-f82e825710d2,O0845AAA0A,S_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
5f2f9e4a-b54f-4401-bba5-dce0e350699f,O0415AAA0A,U_REG,Leblon,415,0,0snx
f572cbf8-25d2-4c45-9e42-8d8a0a941ac3,O0393AAR0A,U_REG,Candelária,SR393,0,O0393AAR0AIDU01
e2a17564-3b94-428a-97ef-b781fa93c183,O0822AAA0A,S_REG,Circular,822,0,O0822AAA0AIDU01
424bbde3-795a-4a8f-ad85-3aef71dfd1f1,O0822AAA0A,D_REG,Circular,822,0,O0822AAA0AIDU01
604ff6f3-fb0d-4d21-8bd1-a6a2fc1d8eb9,O0393AAR0A,U_REG,Candelária,SR393,0,O0393AAR0AIDU01
4642d414-469f-48c6-bd24-d4d11fd2bbfb,O0161AAA0A,D_REG,Circular,161,0,hz72
2b674c5d-aead-49ba-b665-a64e98d66695,O0918AAA0A,U_REG,Bonsucesso,918,0,0v09
cf21ebf9-7549-4a68-8b22-f1e0befd3cb9,O0878AAN0A,U_REG,Barra da Tijuca,SN878,0,uhhm
002434e7-cd20-4c91-98dc-a44d0b712ae1,O0878AAN0A,D_REG,Barra da Tijuca,SN878,0,uhhm
a18a80ff-3557-40f8-8fcd-217eeb0115a9,O0851AAA0A,D_REG,Escola Amazonas,851,0,O0851AAA0AIDU01
2c734bfe-0435-4105-9244-e8e9f4fb4993,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
56b1f0b5-7dda-49b5-8856-d2a859c9b8e0,O0851AAA0A,S_REG,Escola Amazonas,851,0,O0851AAA0AIDU01
54ef9479-5bfd-4189-94a2-1e85d6ef1dca,O0878AAN0A,S_REG,Barra da Tijuca,SN878,0,uhhm
a2b279f7-3d66-46cb-b440-db75797b4c32,O0209AAA0A,D_REG,Candelária,209,1,d8423ed2-8b8c-49e4-a290-7db38ca33705
0b7bcca6-adb5-4971-b6f4-eb7bab9b6e6e,O0624AAN0A,U_REG,Mariópolis,SN624,1,9vau
c31647b0-7544-433a-a3b7-4e231a0fdf73,O0624AAN0A,S_REG,Mariópolis,SN624,1,9vau
03424dd0-1f4b-404c-a5d5-91fac7a96c97,O0765AAA0A,U_REG,Terminal Deodoro,765,0,dgwb
1dba34fc-a646-46b9-b19c-8fca377fe9ed,O0845AAA0A,D_REG,Cantagalo,845,1,O0845AAA0AVDU01
67e63d84-df5b-4df1-9d97-20db7f5cba87,O0790AAV0A,U_REG,Cascadura,SV790,0,rh14
cfe836f3-54d1-4a7a-9440-536382922169,O0845AAA0A,S_REG,Cantagalo,845,1,O0845AAA0AVDU01
d50f9652-b214-4905-81a7-3496c000bffc,O0845AAA0A,D_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
bd9ae7c9-a574-4a92-a631-c7bd0ae30d3a,O0851AAA0A,D_REG,Terminal Campo Grande,851,1,O0851AAA0AVDU01
3fdd1a05-5bc0-4bb8-84ec-eb6c82f82b46,O0822AAA0A,S_REG,Circular,822,0,O0822AAA0AIDU01
ef22f7ab-67ab-4cf9-80bd-2a7206ba8de4,O0845AAA0A,D_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
7e1927a8-5059-4706-a90b-1ca312289be3,O0878AAN0A,U_REG,Terminal Tanque,SN878,1,amaf
f6a659fe-8445-4f6a-822b-5767ddc21d96,O0845AAA0A,S_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
87175b0d-069a-4e4f-95ca-729a34c9f427,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
117ee494-0b68-4d83-83cf-acc4543a5773,O0790AAA0A,U_REG,Campo Grande,790,1,bw4s
aad6d4f2-bd83-4b25-9d2e-ad9ce71e1821,O0822AAA0A,D_REG,Circular,822,0,O0822AAA0AIDU01
162dcbe9-a1e0-477a-a42a-c5a0a9a31d4b,O0746AAA0A,U_REG,Jabour,746,1,O0746AAA0AVDU01
06710ac6-9187-4739-90cb-cbcb7ac00e07,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
c52e8c2a-4597-4c08-b7d5-a647a52709b3,O0362AAR0A,U_REG,Honório Gurgel,SR362,1,ohhz
88e7dbc5-faa8-46b5-8a74-a43013936cf8,O0217AAA0A,S_REG,Carioca,217,0,fn4w
f2a706aa-9890-4f75-b290-f08af3a9627a,O0759AAP0A,S_REG,Terminal Deodoro,SP759,0,O0759AAP0AIDU01
78784ec5-13a8-445f-991c-b5c603ba61b1,O0167AAA0A,D_REG,Terminal Gentileza,167,1,d0rh
ee751c58-3a1e-43a2-a41a-b2b0c349b1ea,O0845AAA0A,D_REG,Cantagalo,845,1,O0845AAA0AVDU01
f6f7b15d-42a1-4a3d-8d74-a8e5f8cb5dbb,O0161AAA0A,D_REG,Circular,161,0,hz72
5717e60a-642f-466c-9dc3-a7cdf13932d9,O0918AAA0A,U_REG,Bonsucesso,918,0,0v09
71943272-a5b8-41f9-a0f7-180d879520b6,O0117AAA0A,U_REG,Cosme Velho,117,0,o7sz
a9b4fe0d-df18-4df5-a7e7-d28529db5bea,O0415AAA0A,U_REG,Leblon,415,0,0snx
30e47a1e-55cf-406b-ad01-3cb074a930ef,O0167AAA0A,D_REG,Urca,167,0,zsg4
4436c6bb-4581-438f-bfc2-b1044f9f66fd,O0731AAA0A,S_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
defeb634-22d3-4863-96db-5a0ebb3982f1,O0731AAA0A,D_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
f5f5231c-9d4a-4404-b44e-22cfb38e1da3,O0692AAA0A,U_REG,Terminal Alvorada,692,0,9h0e
12ebe635-12f3-4657-be8e-b40330306450,O0794AAA0A,U_REG,Bangu,794,1,97k8
0e9d6e3b-5b6b-49d3-ba26-0a9893c49000,O0790AAV0A,U_REG,Cascadura,SV790,0,rh14
592fa561-b14c-4186-ba4b-14c568be738a,O0822AAA0A,S_REG,Circular,822,0,O0822AAA0AIDU01
809ca596-54b7-4bca-9c83-38f8427560f2,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
b6e15944-d1ea-42be-b9f1-af840e33ada6,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
421799ec-6311-4a4c-9c96-678777fe25f6,O0845AAA0A,S_REG,Cantagalo,845,1,O0845AAA0AVDU01
a7b8f275-b7af-4b17-9ed3-cd32cfe3967c,O0845AAA0A,S_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
9f518b88-f5ea-4459-a279-f14f2d106f34,O0746AAA0A,U_REG,Jabour,746,1,O0746AAA0AVDU01
1ac9b62e-7b03-4dc8-9258-ffb01a09fb6a,O0363AAN0A,U_REG,Vila Valqueire,SN363,1,t5qp
f56f54d3-bb9e-42e0-a5c3-08bd39869de9,O0463AAA0A,U_REG,São Cristóvão,463,1,1mgq
8a1c27f4-c185-4b4c-8fa3-714a69b2804f,O0378AAR0A,U_REG,Castelo,SR378,0,O0378AAR0AIDU01
b9e522b0-9716-4b03-b7cf-151845088f74,O0161AAA0A,D_REG,Circular,161,0,hz72
8ec44679-0ae8-44ba-a442-565a5e948e85,O0685AAA0A,S_REG,Méier,685,0,u6d2
d4b43c42-c6ee-44fe-b57b-d6b64fb04f0a,O0822AAA0A,S_REG,Circular,822,0,O0822AAA0AIDU01
20e9e8cc-dbc7-405f-ad48-31af1e7b20ad,O0822AAA0A,D_REG,Circular,822,0,O0822AAA0AIDU01
ae420a45-8432-4896-8630-485502698f5b,O0378AAR0A,U_REG,Marechal Hermes,SR378,1,O0378AAR0AVDU01
9540fafc-1ead-4c05-9283-fa6b75a7b90e,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
61fc9d2a-2d08-4bad-8c13-44e2b7918215,O0685AAA0A,D_REG,Méier,685,0,u6d2
fdcbfa78-b93a-4218-ae2b-5e0ee9b952f2,O0759AAP0A,S_REG,Terminal Deodoro,SP759,0,O0759AAP0AIDU01
a8cbe5ae-dbb8-4ea4-a508-aa9513003931,O0378AAR0A,U_REG,Marechal Hermes,SR378,1,O0378AAR0AVDU01
8252a674-272f-4792-80be-c8b2268dbe2f,O0790AAV0A,U_REG,Cascadura,SV790,0,rh14
45526b86-b48e-48da-979b-deba8d78432a,O0851AAA0A,D_REG,Escola Amazonas,851,0,O0851AAA0AIDU01
acf877f5-c05d-45ed-b42b-02d69160f037,O0795AAP0A,D_REG,Pavuna,SP795,1,6n94
74e4ac01-00f6-4053-9e39-c6e67f84aa55,O0415AAA0A,U_REG,Leblon,415,0,0snx
c32afebb-905a-4055-bac3-98c43471bdd1,O0771AAA0A,S_REG,Metrô Coelho Neto,771,0,r2mn
5fc255f5-07a9-4ae9-b9fc-62411279ce7a,O0790AAV0A,S_REG,Campo Grande,SV790,1,dsy1
001ebb66-32a4-43bd-af51-fae8dae38f3e,O0007AAN0A,U_REG,Silvestre,SN007,1,2114
61117906-375c-47da-a6a4-78935632c84d,O0007AAN0A,D_REG,Silvestre,SN007,1,2114
807b1e9d-855d-43ce-8d34-3055a34c757b,O0210AAA0A,D_REG,Caju,210,1,twhu
97656852-4e52-472f-8d0e-7c14ff504b4b,O0210AAA0A,S_REG,Caju,210,1,twhu
ed4682b0-2766-4072-88a5-546dcd3262e8,O0210AAA0A,D_REG,Candelária,210,0,pgdp
6bc62828-0c9b-4e9b-bf5f-a40c35a549a3,O0210AAA0A,S_REG,Candelária,210,0,pgdp
f54bb5d6-8ed5-40d9-861f-74ad330cd7b6,O0809AAA0A,S_REG,Santa Cruz,809,0,O0809AAA0AIDU01
27d008c2-4f6c-4cea-a408-4f0fad36df49,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
91d61f38-0589-4df6-8166-4da4aa12ba72,O0007AAN0A,S_REG,Silvestre,SN007,1,2114
b65e46bd-7c22-4034-b048-decb048b19a5,O0845AAA0A,S_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
47d2b095-f384-4e5c-a2fa-eb4a93dd4391,O0685AAA0A,S_REG,Méier,685,0,u6d2
bbb69273-ca69-417c-b37d-657295e27246,O0809AAA0A,S_REG,Sagrado Coração,809,1,O0809AAA0AVDU01
c647b6c3-f547-435a-9b92-57356bcc631a,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
c0ac5d66-33f7-4e0f-b090-53021c9f740f,E2342AAA0A,U_REG,Bananal,2342,1,ac19
1afabc16-2d74-470c-89e5-e78f3129abc9,E2342AAA0A,U_REG,Bananal,2342,1,ac19
6f823fbe-5cd7-4f1f-8962-29fb4158e2a7,E2343AAA0A,U_REG,Ribeira,2343,1,dtsa
a548de60-7965-4c24-b475-a892f8894d44,O0955AAA0A,U_REG,Terminal Alvorada,955,0,x8eo
433fd071-749c-4572-ae88-0527305fc4e5,E2305AAA0A,U_REG,Castelo,2305,0,o0it
3cad6479-09e0-4748-bdfe-bfee9d5439ef,E2305AAA0A,U_REG,Castelo,2305,0,o0it
b8c0169e-642c-4f8d-a3a5-7f8fd7f6e914,O0463AAA0A,U_REG,Copacabana,463,0,11cs
cb62dec5-2790-42b7-bec0-346a8ec1807b,O0925AAA0A,U_REG,Aeroporto Internacional,925,1,O0925AAA0AVDU02
685de8bf-c47a-4429-9e99-48af95f24c93,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
af7e4466-ee1a-492a-95cd-29da9151ae74,O0393AAR0A,U_REG,Bangu,SR393,1,O0393AAR0AVDU01
6cd1aa6c-e482-47cc-9766-2b8c8d939e15,O0335AAA0A,D_REG,Cordovil,335,1,49n7
15d18430-f229-475e-8e57-ef3c967e7f24,O0759AAP0A,S_REG,Terminal Deodoro,SP759,0,O0759AAP0AIDU01
5808dbcf-1036-4d43-a68f-6009f780935b,O0895AAA0A,U_REG,Serrinha,895,1,O0895AAA0AVDU01
8723d8cd-cb67-4373-99ea-9c21b12f42ac,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
7658b004-b92b-48ff-8949-64d020a5d9fc,O0895AAA0A,U_REG,Serrinha,895,1,O0895AAA0AVDU01
2bfc49dd-17d0-4275-b22f-22d6204e2293,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
16fbccf9-fbad-47dd-9d4c-24f65a584623,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
6264266e-428b-4cfa-bba2-9ca1ef5ee7b5,O0822AAA0A,S_REG,Circular,822,0,O0822AAA0AIDU01
3ceaef2a-9a4e-4ae7-bc36-8907ed07450f,O0771AAA0A,S_REG,Metrô Coelho Neto,771,0,r2mn
94c2d1f1-629d-455e-ae8b-bf94ed7ce29d,O0238AAA0A,D_REG,Água Santa,238,1,2s0c
9fac1768-55c9-4e2b-b6d6-57604ea1bfe2,O0238AAA0A,S_REG,Água Santa,238,1,2s0c
7605a8ac-6e07-48d7-8550-77f21d6946aa,O0463AAA0A,U_REG,São Cristóvão,463,1,1mgq
38613c09-68d7-4dae-9ecc-442aeeaf00e6,O0378AAR0A,U_REG,Castelo,SR378,0,O0378AAR0AIDU01
4094d447-ebdd-4882-9c6b-16a4f9cf664b,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
464620aa-b9d3-4b85-81be-562f1c499c33,O0378AAR0A,U_REG,Marechal Hermes,SR378,1,O0378AAR0AVDU01
e9843e29-a860-4f47-9c1a-efdd7891f6f4,O0638AAA0A,S_REG,Saens Peña,638,0,ir41
15a014c0-bc2f-43be-ada4-38026903813a,O0790AAA0A,U_REG,Cascadura,790,0,iyw2
92292ca4-f5c9-4b79-95bb-bded3dee10df,O0895AAA0A,U_REG,Campo Grande,895,0,O0895AAA0AIDU01
7dff1069-db00-486f-8a0c-9fb40a118e52,O0161AAA0A,D_REG,Circular,161,0,hz72
92e36c5e-f489-4fea-8f00-22757a14d6e2,O0463AAA0A,U_REG,Copacabana,463,0,11cs
1bb88e8f-994c-4c06-aba8-e2d7aae164ac,O0117AAA0A,U_REG,Cosme Velho,117,0,o7sz
ee008380-c8a5-4d61-82a8-3491a2d4f6ee,O0238AAA0A,U_REG,Água Santa,238,1,2s0c
2c03f916-8602-41ee-9858-cbb72a34d5a1,O0238AAA0A,U_REG,Castelo,238,0,ptnt
11a82366-8e4d-4497-aaa6-ca725a4c6069,O0239AAA0A,S_REG,Castelo,239,0,mcot
aa003b2e-b4a8-4e23-8740-2931e3ba9f18,O0327AAA0A,U_REG,Castelo,327,0,uu8v
31d95cbe-2db7-47ee-be45-e977a9210c0c,O0731AAA0A,S_REG,Campo Grande,731,1,cf7771c4-322c-49d6-86ae-c72d6c0ea485
022afa86-cc9c-4443-b52f-f17a9cdf7419,E2110AAA0A,U_REG,Castelo,2110,0,50ix
bece748f-5185-42c0-9dfc-4e27ff4d76ef,O0100AAA0A,D_REG,Metrô General Osório [Praia do Flamengo],100,1,3je6
fa9563a7-4644-429b-ac92-a999845e1a2d,E2335AAA0A,U_REG,Castelo,2335,0,gbqf
ae122358-0f33-474a-bf2e-e44ed9d62fc8,O0692AAA0A,U_REG,Terminal Alvorada,692,0,9h0e
a32c1518-4bdc-4ad4-949a-84703a6bbb7d,O0415AAA0A,U_REG,Leblon,415,0,0snx
94fba487-a00d-4ed7-88e8-c85a7df86387,O0845AAA0A,S_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
a6f92026-c90a-46da-9bf6-0eac27d1caa4,O0863AAA0A,S_REG,Rio das Pedras,863,1,fbu4
6f812e23-dbfe-4e6c-8c9a-d4d468123d5a,O0925AAA0A,U_REG,Aeroporto Internacional,925,1,O0925AAA0AVDU02
6fa65a67-8e80-4143-bd63-86454c224328,O0393AAR0A,U_REG,Bangu,SR393,1,O0393AAR0AVDU01
e44f5183-fed5-4abb-a40c-2438c2749622,O0393AAR0A,U_REG,Candelária,SR393,0,O0393AAR0AIDU01
c9624d7c-ba36-45bb-97f4-41a12eb143f1,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
b6de75f4-8f3e-406c-8d26-eee93e3f3b93,O0249AAA0A,D_REG,Carioca,249,0,w0m5
267e7c9e-b067-4119-88e8-dd7f0106ed4f,O0895AAA0A,U_REG,Serrinha,895,1,O0895AAA0AVDU01
3776816e-c699-4c45-8cc2-c9e9222a1fa1,O0774AAA0A,S_REG,Jardim América,774,0,i9sp
bd5c14cc-6465-4e6a-88d5-850087675aa4,O0895AAA0A,U_REG,Campo Grande,895,0,O0895AAA0AIDU01
f4cbc12d-d65a-4cb6-a3ed-ba79efd6068b,O0329AAA0A,U_REG,Candelária,329,0,v2xj
0db3523d-79be-42bf-a6b5-f6d0e0525e1a,O0851AAA0A,D_REG,Terminal Campo Grande,851,1,O0851AAA0AVDU01
f3ed94a3-dd4c-4a21-86bf-ce9a9a71744e,O0831AAA0A,D_REG,Colônia,831,1,7315d981-cc79-4dd9-b047-ad1850d7b6ea
d382d7e2-8689-46a7-8d1a-3260c5c10752,O0857AAA0A,D_REG,Terminal Pingo D'Água,857,0,kb6o
525403f7-9ade-466b-b9a9-7efad5b81fdb,O0323AAA0A,S_REG,Bananal,323,1,63ul
9b4d0b28-08af-4f97-9b04-f11ffb3e8e54,O0685AAA0A,D_REG,Méier,685,0,u6d2
57536069-232f-4ba5-b42b-63c12e00301c,O0238AAA0A,S_REG,Água Santa,238,1,2s0c
b4c8fcc4-e974-47d0-8d5f-ee2bacc8386c,O0249AAA0A,D_REG,Carioca,249,0,w0m5
4ae0f3be-c77f-4c4b-a85d-62b28f54f620,O0161AAA0A,D_REG,Circular,161,0,hz72
e6788007-84e3-40c4-b22e-c406685a8e9d,O0845AAA0A,U_REG,Terminal Campo Grande,845,0,O0845AAA0AIDU01
ad4190a2-b939-4c5d-85c1-cc5d1d01a44c,O0895AAA0A,U_REG,Campo Grande,895,0,O0895AAA0AIDU01
1789df91-a769-4ec6-8e9b-512c54c7990a,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
cff13093-fc38-4183-a63c-a3ba09635508,O0822AAA0A,D_REG,Circular,822,0,O0822AAA0AIDU01
06dc7af8-31e8-46d9-acf1-45947dd2fec8,O0774AAV0A,S_REG,Jardim América,SV774,0,o0sw
5900a3a2-94b5-4abf-ab15-7d3566e51245,O0249AAA0A,D_REG,Carioca,249,0,w0m5
ae2b76ea-d522-4c9f-b712-4f2231fec926,O0624AAA0A,S_REG,Mariópolis,624,1,1kei
7b884410-2509-4d1d-8be1-c740540e2a2f,O0624AAA0A,S_REG,Praça da Bandeira,624,0,trcm
9eaa7b49-e82f-4792-ac76-5c4309d82138,O0624AAN0A,U_REG,Mariópolis,SN624,1,9vau
005db8f8-f3ed-43fd-b9c3-be41c81ee63e,O0863AAA0A,S_REG,Rio das Pedras,863,1,fbu4
2f9bf120-a744-48c7-aee4-1d663a8aab83,O0863AAA0A,S_REG,Rio das Pedras,863,1,fbu4
5e841c1e-de4b-4bf1-b53e-f526c917e3b9,O0415AAA0A,U_REG,Leblon,415,0,0snx
4aefa892-236f-4f42-9118-1f5a1d4837a3,O0624AAN0A,D_REG,Mariópolis,SN624,1,9vau
3b1d8219-c91c-4ec1-8bea-428179774425,O0918AAA0A,U_REG,Bonsucesso,918,0,0v09
2028337a-b931-4cfc-a8cd-9f5dfd6074fb,O0746AAA0A,U_REG,Jabour,746,1,O0746AAA0AVDU01
9885f8b0-59f5-4ffc-9334-159451e370fe,O0463AAA0A,U_REG,São Cristóvão,463,1,1mgq
9f590ae7-8bf3-4b1c-91f5-ece807100674,E2110AAA0A,U_REG,Gardênia Azul,2110,1,jz36
8e86854d-049d-474e-a8be-dca4500e2968,O0624AAN0A,S_REG,Mariópolis,SN624,1,9vau
5690b35e-041b-4d91-8734-8b460443cdc4,O0696AAA0A,U_REG,Méier,696,1,68r3
d7f81ff8-a244-47db-a8bd-8bffd90e361d,O0822AAA0A,D_REG,Circular,822,0,O0822AAA0AIDU01
7da7e8ed-c292-4e17-b421-c51f9276e236,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
2089671f-6c9d-468f-b5e9-4c82d41c194b,O0249AAA0A,D_REG,Carioca,249,0,w0m5
29d55ae8-2067-4a86-9ffd-c9b4a02fde5c,O0238AAA0A,S_REG,Água Santa,238,1,2s0c
eef622ea-a272-45e5-a161-4bc3e82459cc,O0238AAA0A,U_REG,Água Santa,238,1,2s0c
e3f3c1a7-2272-43c1-99d5-85e9d01e2daf,O0238AAA0A,S_REG,Castelo,238,0,ptnt
4058133c-eca4-4496-ba9c-a0b90745c85d,O0771AAA0A,S_REG,Metrô Coelho Neto,771,0,r2mn
e300e5b7-8f88-4f3e-9030-aa75687ad7b9,O0238AAA0A,U_REG,Castelo,238,0,ptnt
1cbaa6c3-ea42-473b-8d29-7896bf5d51e6,O0239AAA0A,S_REG,Castelo,239,0,mcot
c963026f-8002-447a-abb2-bdd3efc3664e,O0863AAA0A,S_REG,Rio das Pedras,863,1,fbu4
9f91a442-76f1-4551-8c0e-c25f22c6e487,O0863AAA0A,D_REG,Rio das Pedras,863,1,fbu4
27eac3cc-17d6-4180-8aa4-fa1c2edfea1c,O0863AAA0A,D_REG,Rio das Pedras,863,1,fbu4
ad3f4c3f-fc78-4eb6-a441-d549ebc5fef0,O0863AAA0A,D_REG,Rio das Pedras,863,1,fbu4
7eb36426-977d-4403-b86a-0c0bb289b955,O0601AAA0A,S_REG,Santa Maria,601,1,cnsa
86fedddd-344b-4d91-bcdb-5f3372b06266,O0746AAA0A,U_REG,Jabour,746,1,O0746AAA0AVDU01
769ea498-e4ab-4e53-ac26-6fb0ae1e941d,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
d2ab80ca-4a1f-416c-8cf0-4e78813d287e,O0925AAA0A,U_REG,Aeroporto Internacional,925,1,O0925AAA0AVDU02
d6661fb7-e4a7-4c54-bfad-924fc5a2d1c6,O0384AAR0A,U_REG,Passeio,SR384,0,ch59
e1c79910-aac1-4b04-a576-137ab1286d95,O0384AAR0A,U_REG,Pavuna,SR384,1,0psm
58a71b7d-37ea-44e3-a0ec-e35ac12abb3d,O0851AAA0A,U_REG,Terminal Campo Grande,851,1,O0851AAA0AVDU01
0465a2d3-3ca9-4935-873c-b8d38431737e,O0327AAA0A,U_REG,Castelo,327,0,uu8v
d07cde6e-4dee-4e5d-851a-6bb944502a37,O0249AAA0A,U_REG,Água Santa,249,1,jk1l
734dc29e-58ed-4b90-a68e-dcf2296dfeef,O0386AAR0A,U_REG,Anchieta,SR386,1,rsza
1842925d-1b4f-4a9f-9e89-f29c70e36b4b,O0790AAA0A,D_REG,Campo Grande,790,1,bw4s
30789a99-efd4-4099-b9ad-86a255a51e52,O0822AAA0A,D_REG,Circular,822,0,O0822AAA0AIDU01
fe25b855-9e4b-497a-a6c4-41993fbddb1b,O0895AAA0A,U_REG,Serrinha,895,1,O0895AAA0AVDU01
53d9fd77-20a7-4495-9e22-7cf0b27d4ba5,O0790AAV0A,S_REG,Cascadura,SV790,0,7fma
d674004e-4327-4d72-ab68-6e5d6611b7fd,O0895AAA0A,U_REG,Serrinha,895,1,O0895AAA0AVDU01
f88a420a-29df-4427-8a89-cca38a2a871f,O0857AAA0A,D_REG,Terminal Pingo D'Água,857,0,kb6o
1ca649f9-173d-4227-8e44-b8e45acd992c,O0342AAA0A,S_REG,Castelo,342,0,vb1g
f1f06db8-624c-4640-9fa7-68cdd33251b3,O0117AAA0A,U_REG,Cosme Velho,117,0,o7sz
91b92355-4d53-497c-a37b-6bd24e695c9c,O0342AAA0A,S_REG,Jardim América,342,1,uk1b
b6aa0126-deba-472e-bd83-4b8df96e3908,O0350AAA0A,S_REG,Castelo,350,0,kk11
cd9b8b83-4d33-4ea3-a7a3-4ba6d0c1fe6b,O0350AAA0A,U_REG,Castelo,350,0,kk11
f5b82e8c-36af-4a73-9a0d-24d6ac75fbc5,O0350AAA0A,S_REG,Irajá,350,1,on6n
67875cb9-ba57-494c-a7e5-cef0c971118a,O0350AAA0A,U_REG,Irajá,350,1,on6n
ef6cfebe-1e00-43d9-88c5-2d75cfafab38,O0878AAN0A,D_REG,Terminal Tanque,SN878,1,amaf
5d1a4b67-5180-4dd3-bd99-699db3393e20,O0161AAA0A,D_REG,Circular,161,0,hz72
05715ec1-3cc6-4273-aeea-61bb1e5e18ec,O0895AAA0A,U_REG,Campo Grande,895,0,O0895AAA0AIDU01
ce5a9582-9b88-4dd0-8b5f-cb3b848bcce5,O0771AAA0A,S_REG,Metrô Coelho Neto,771,0,r2mn
c4e2e981-ffe2-4023-93d0-fe248bc79c42,O0463AAA0A,U_REG,São Cristóvão,463,1,1mgq
50074601-c3c5-4e38-bffb-ec28b774d975,O0238AAA0A,S_REG,Água Santa,238,1,2s0c
c65198ff-89a7-4864-b616-918a3c3bf587,O0624AAA0A,S_REG,Praça da Bandeira,624,0,trcm
